,seconds ,point x ,point y ,point z ,pupil diameter,flag
1659,20.97,873.65,84.98,400.74,5.04,-
1660,20.98,873.65,163.44,386.31,5.3,-
1661,20.99,873.65,136.69,413.02,5.41,-
1662,21.0,873.65,102.5,389.03,5.5,-
1663,21.01,873.65,139.07,413.06,5.34,-
1664,21.02,873.65,106.72,383.01,5.36,-
1665,21.03,873.65,127.62,396.14,5.47,-
1666,21.04,873.65,136.87,387.68,5.49,-
1667,21.05,873.65,137.24,401.1,5.43,-
1668,21.07,873.65,117.87,389.37,5.58,-
1669,21.09,873.65,147.1,459.83,5.55,-
1670,21.1,873.65,114.02,428.01,5.48,-
1671,21.25,873.65,106.04,466.45,5.53,-
1672,21.29,873.65,107.77,460.49,5.34,-
1673,21.3,873.65,145.06,460.97,5.48,-
1674,21.6,873.65,119.49,446.74,5.51,-
1675,21.62,873.65,141.4,401.3,5.11,-
1676,21.64,873.65,135.01,451.92,5.46,-
1677,22.95,430.19,108.86,873.65,5.65,-
1678,22.97,352.37,71.21,873.65,5.77,-
1679,22.98,372.68,178.66,873.65,5.58,-
1680,22.99,330.53,226.35,873.65,5.82,-
1681,23.0,286.56,219.5,873.65,6.1,-
1682,23.01,200.86,151.42,873.65,5.44,-
1683,23.02,251.29,215.6,873.65,5.66,-
1684,23.03,189.56,174.91,873.65,5.76,-
1685,23.04,235.46,244.27,873.65,5.72,-
1686,23.05,258.25,251.56,873.65,5.42,-
1687,23.07,254.98,208.69,873.65,5.42,-
1688,23.08,256.01,259.36,873.65,5.6,-
1689,23.09,222.42,189.51,873.65,5.49,-
1690,23.1,233.65,201.49,873.65,5.43,-
1691,23.11,145.89,152.56,873.65,6.0,-
1692,23.12,147.08,120.47,873.65,5.57,-
1693,23.13,174.49,126.47,873.65,5.52,-
1694,23.14,154.43,158.08,873.65,5.88,-
1695,23.15,145.08,163.13,873.65,5.59,-
1696,23.17,153.01,145.88,873.65,5.54,-
1697,23.18,157.45,79.95,873.65,5.9,-
1698,23.19,132.33,108.73,873.65,5.81,-
1699,23.2,132.88,149.26,873.65,5.76,-
1700,23.21,163.71,174.86,873.65,5.67,-
1701,23.22,162.24,135.8,873.65,5.61,-
1702,23.23,130.6,119.77,873.65,5.29,-
1703,23.24,145.62,136.84,873.65,5.32,-
1704,23.25,138.02,110.96,873.65,5.57,-
1705,23.27,146.15,110.51,873.65,5.35,-
1706,23.28,132.32,124.6,873.65,5.8,-
1707,23.29,122.37,129.27,873.65,5.91,-
1708,23.3,127.22,121.09,873.65,5.83,-
1709,23.31,147.97,120.14,873.65,5.69,-
1710,23.32,180.57,135.13,873.65,5.36,-
1711,23.33,151.88,135.95,873.65,5.44,-
1712,23.34,157.96,89.24,873.65,5.5,-
1713,23.35,178.47,96.66,873.65,5.56,-
1714,23.37,185.75,102.82,873.65,5.55,-
1715,23.38,157.14,70.3,873.65,5.6,-
1716,23.39,185.29,122.41,873.65,5.5,-
1717,23.4,171.56,169.46,873.65,5.66,-
1718,23.41,187.2,150.05,873.65,5.53,-
1719,23.42,177.18,140.23,873.65,5.64,-
1720,23.43,174.72,166.74,873.65,5.5,-
1721,23.44,161.96,177.02,873.65,5.71,-
1722,23.45,177.53,204.11,873.65,5.7,-
1723,23.47,183.0,183.19,873.65,5.7,-
1724,23.48,162.12,228.42,873.65,5.72,-
1725,23.49,175.96,221.13,873.65,5.64,-
1726,23.5,179.2,226.89,873.65,5.47,-
1727,23.51,157.83,211.91,873.65,5.67,-
1728,23.52,127.31,195.77,873.65,5.77,-
1729,23.53,133.48,203.64,873.65,5.71,-
1730,23.54,161.29,188.67,873.65,5.73,-
1731,23.55,172.96,158.82,873.65,5.51,-
1732,23.57,166.46,168.9,873.65,5.54,-
1733,23.58,155.77,145.92,873.65,5.55,-
1734,23.59,139.23,147.27,873.65,5.55,-
1735,23.6,114.28,145.75,873.65,5.65,-
1736,23.61,119.54,153.07,873.65,5.52,-
1737,23.62,134.45,201.4,873.65,5.5,-
1738,23.63,114.04,212.71,873.65,5.52,-
1739,23.64,159.11,178.67,873.65,5.45,-
1740,23.65,55.38,164.91,873.65,5.84,-
1741,23.67,72.48,108.45,873.65,5.82,-
1742,23.68,91.06,137.09,873.65,5.44,-
1743,23.69,107.11,160.62,873.65,5.54,-
1744,23.7,87.56,182.78,873.65,5.62,-
1745,23.71,98.0,172.1,873.65,5.54,-
1746,23.72,96.16,154.22,873.65,5.57,-
1747,23.73,98.2,150.97,873.65,5.51,-
1748,23.74,95.49,137.36,873.65,5.51,-
1749,23.75,93.3,140.83,873.65,5.56,-
1750,23.77,88.95,168.07,873.65,5.62,-
1751,23.78,87.3,158.75,873.65,5.61,-
1752,23.79,94.38,170.44,873.65,5.42,-
1753,23.8,79.13,119.71,873.65,5.57,-
1754,23.81,112.53,209.68,873.65,5.39,-
1755,23.82,108.88,175.13,873.65,5.38,-
1756,23.83,93.91,152.92,873.65,5.52,-
1757,23.84,98.95,175.46,873.65,5.44,-
1758,23.85,82.22,161.25,873.65,5.52,-
1759,23.86,70.51,166.88,873.65,5.57,-
1760,23.88,78.03,161.63,873.65,5.57,-
1761,23.89,76.17,164.86,873.65,5.57,-
1762,23.9,96.11,168.53,873.65,5.37,-
1763,23.91,75.14,157.23,873.65,5.56,-
1764,23.92,22.47,161.63,873.65,5.97,-
1765,23.93,43.31,140.1,873.65,6.13,-
1766,23.94,66.96,102.28,873.65,5.58,-
1767,23.95,79.14,144.8,873.65,5.41,-
1768,23.96,78.15,135.39,873.65,5.6,-
1769,23.98,68.95,137.49,873.65,5.84,-
1770,23.99,67.29,139.34,873.65,5.67,-
1771,24.0,66.9,137.52,873.65,5.61,-
1772,24.01,74.69,151.73,873.65,5.63,-
1773,24.02,75.9,168.02,873.65,5.56,-
1774,24.03,90.71,167.32,873.65,5.57,-
1775,24.04,88.93,156.31,873.65,5.6,-
1776,24.05,81.77,159.16,873.65,5.63,-
1777,24.06,83.24,164.19,873.65,5.62,-
1778,24.08,85.1,165.57,873.65,5.65,-
1779,24.09,92.37,180.21,873.65,5.63,-
1780,24.1,103.71,174.4,873.65,5.63,-
1781,24.11,109.43,164.28,873.65,5.63,-
1782,24.12,111.36,158.46,873.65,5.63,-
1783,24.13,110.91,159.15,873.65,5.63,-
1784,24.14,113.5,161.75,873.65,5.63,-
1785,24.15,113.58,171.13,873.65,5.61,-
1786,24.16,112.85,171.88,873.65,5.66,-
1787,24.18,110.68,160.53,873.65,5.66,-
1788,24.19,109.39,156.46,873.65,5.56,-
1789,24.2,114.01,151.56,873.65,5.47,-
1790,24.21,74.14,151.87,873.65,5.73,-
1791,24.22,99.2,155.58,873.65,5.72,-
1792,24.23,86.0,156.32,873.65,5.68,-
1793,24.24,98.58,158.66,873.65,5.73,-
1794,24.25,97.06,155.54,873.65,5.67,-
1795,24.27,104.86,150.56,873.65,5.63,-
1796,24.28,112.08,146.85,873.65,5.58,-
1797,24.29,112.35,142.75,873.65,5.58,-
1798,24.3,116.47,145.34,873.65,5.57,-
1799,24.31,123.2,160.85,873.65,5.31,-
1800,24.32,104.83,160.88,873.65,5.46,-
1801,24.33,107.33,168.21,873.65,5.48,-
1802,24.34,109.33,167.35,873.65,5.51,-
1803,24.35,117.76,165.9,873.65,5.46,-
1804,24.37,128.27,159.45,873.65,5.46,-
1805,24.38,122.08,155.13,873.65,5.46,-
1806,24.39,120.85,147.8,873.65,5.49,-
1807,24.4,114.2,150.01,873.65,5.5,-
1808,24.41,127.63,141.25,873.65,5.63,-
1809,24.42,114.39,125.37,873.65,5.7,-
1810,24.43,108.77,115.33,873.65,5.68,-
1811,24.44,142.47,133.63,873.65,5.61,-
1812,24.45,145.81,124.84,873.65,5.69,-
1813,24.47,150.01,156.84,873.65,5.62,-
1814,24.48,139.31,158.41,873.65,5.59,-
1815,24.49,132.26,183.52,873.65,5.66,-
1816,24.5,155.92,152.99,873.65,5.47,-
1817,24.51,113.69,187.28,873.65,5.97,-
1818,24.52,110.71,210.05,873.65,5.59,-
1819,24.53,116.98,201.01,873.65,5.66,-
1820,24.54,124.9,222.59,873.65,5.75,-
1821,24.55,164.58,156.69,873.65,5.6,-
1822,24.57,123.68,170.34,873.65,5.81,-
1823,24.58,126.79,179.24,873.65,5.69,-
1824,24.59,122.87,186.51,873.65,5.64,-
1825,24.6,157.06,224.46,873.65,5.69,-
1826,24.61,259.12,104.16,873.65,5.73,-
1827,24.62,284.49,161.32,873.65,5.68,-
1828,24.63,303.63,179.49,873.65,5.8,-
1829,24.64,352.44,141.28,873.65,5.69,-
1830,24.65,372.1,126.07,873.65,5.89,-
1831,24.67,303.84,162.15,873.65,5.68,-
1832,24.68,322.43,167.29,873.65,5.9,-
1833,24.69,345.92,182.53,873.65,5.82,-
1834,24.7,361.09,201.89,873.65,5.89,-
1835,24.71,342.91,178.34,873.65,5.84,-
1836,24.72,369.17,199.73,873.65,6.2,-
1837,24.73,380.55,149.4,873.65,5.78,-
1838,24.74,389.44,151.17,873.65,5.76,-
1839,24.75,377.58,161.06,873.65,5.82,-
1840,24.77,374.15,147.31,873.65,5.84,-
1841,24.78,357.55,155.98,873.65,6.0,-
1842,24.79,382.35,118.99,873.65,5.94,-
1843,24.8,350.81,179.01,873.65,5.88,-
1844,24.81,385.55,165.99,873.65,5.79,-
1845,24.82,384.77,170.17,873.65,5.78,-
1846,24.83,392.37,200.05,873.65,5.81,-
1847,24.84,394.28,166.99,873.65,5.8,-
1848,24.85,399.52,167.68,873.65,5.8,-
1849,24.86,403.75,180.75,873.65,5.77,-
1850,24.88,405.89,190.98,873.65,5.76,-
1851,24.89,406.42,184.92,873.65,5.72,-
1852,24.9,409.03,202.03,873.65,5.64,-
1853,24.91,412.17,194.91,873.65,5.75,-
1854,24.92,370.26,150.77,873.65,5.83,-
1855,24.93,414.94,173.42,873.65,5.78,-
1856,24.94,447.01,185.46,873.65,5.81,-
1857,25.0,454.74,169.71,873.65,5.61,-
1858,26.05,873.65,207.21,440.34,5.45,-
1859,26.06,873.65,172.03,418.56,5.9,-
1860,26.08,873.65,179.98,363.56,5.59,-
1861,26.09,873.65,162.7,357.9,5.74,-
1862,26.1,873.65,151.18,314.71,5.43,-
1863,26.11,873.65,82.7,260.65,5.65,-
1864,26.12,873.65,28.62,255.77,5.57,-
1865,26.13,873.65,26.98,236.62,5.43,-
1866,26.14,873.65,66.67,261.08,5.62,-
1867,26.15,873.65,62.88,222.39,5.91,-
1868,26.16,873.65,51.01,246.92,5.47,-
1869,26.18,873.65,70.53,242.76,5.73,-
1870,26.19,873.65,109.65,214.09,5.82,-
1871,26.2,873.65,100.09,225.36,5.55,-
1872,26.21,873.65,101.82,206.03,5.72,-
1873,26.22,873.65,77.72,246.39,5.59,-
1874,26.23,873.65,73.18,247.39,5.72,-
1875,26.24,873.65,42.29,235.08,5.76,-
1876,26.25,873.65,84.11,220.22,5.51,-
1877,26.26,873.65,54.2,198.77,5.64,-
1878,26.27,873.65,68.02,209.21,5.62,-
1879,26.29,873.65,77.96,196.0,5.62,-
1880,26.3,873.65,61.49,209.1,5.58,-
1881,26.31,873.65,81.3,203.33,5.76,-
1882,26.32,873.65,81.58,209.75,5.49,-
1883,26.33,873.65,88.9,210.02,5.66,-
1884,26.34,873.65,125.69,205.9,5.65,-
1885,26.35,873.65,127.31,206.59,5.65,-
1886,26.36,873.65,76.37,201.39,5.77,-
1887,26.37,873.65,68.18,223.09,5.85,-
1888,26.39,873.65,68.94,225.02,5.37,-
1889,26.4,873.65,126.26,208.43,5.39,-
1890,26.41,873.65,59.05,198.28,5.52,-
1891,26.42,873.65,72.8,210.02,5.56,-
1892,26.43,873.65,63.3,206.84,5.58,-
1893,26.44,873.65,75.37,205.08,5.46,-
1894,26.45,873.65,76.78,211.32,5.58,-
1895,26.46,873.65,92.06,196.25,5.5,-
1896,26.47,873.65,90.73,203.71,5.49,-
1897,26.49,873.65,83.66,219.81,5.54,-
1898,26.5,873.65,114.77,245.53,5.48,-
1899,26.51,873.65,69.18,204.97,5.63,-
1900,26.52,873.65,85.17,211.61,5.68,-
1901,26.53,873.65,137.25,212.62,5.52,-
1902,26.54,873.65,134.88,233.0,5.51,-
1903,26.55,873.65,91.27,229.21,5.55,-
1904,26.56,873.65,133.78,232.77,5.54,-
1905,26.57,873.65,65.73,202.89,5.75,-
1906,26.59,873.65,94.78,219.69,5.66,-
1907,26.6,873.65,107.16,237.44,5.42,-
1908,26.61,873.65,91.13,248.81,5.82,-
1909,26.62,873.65,87.85,267.02,5.38,-
1910,26.63,873.65,120.25,198.64,5.59,-
1911,26.64,873.65,103.85,221.52,5.31,-
1912,26.65,873.65,77.78,225.56,5.28,-
1913,26.66,873.65,67.89,214.3,5.46,-
1914,26.67,873.65,70.42,244.28,5.38,-
1915,26.69,873.65,117.14,242.77,5.42,-
1916,26.7,873.65,150.01,243.45,5.23,-
1917,26.71,873.65,85.8,245.01,5.34,-
1918,26.72,873.65,122.72,281.43,5.49,-
1919,26.73,873.65,81.32,265.43,5.62,-
1920,26.74,873.65,81.09,285.35,5.56,-
1921,26.75,873.65,104.82,254.17,5.64,-
1922,26.76,873.65,83.12,297.06,5.45,-
1923,26.77,873.65,85.67,249.77,5.98,-
1924,26.78,873.65,99.78,337.78,5.58,-
1925,26.8,873.65,78.53,348.92,5.5,-
1926,26.81,873.65,27.4,361.02,5.51,-
1927,26.82,873.65,80.4,273.86,6.15,-
1928,26.83,873.65,118.85,313.88,5.96,-
1929,26.84,873.65,106.43,356.62,5.59,-
1930,26.85,873.65,112.42,374.63,5.29,-
1931,26.86,873.65,113.55,371.96,5.58,-
1932,26.87,873.65,91.92,368.41,5.49,-
1933,26.88,873.65,82.21,376.58,5.54,-
1934,26.9,873.65,46.91,378.32,5.61,-
1935,26.91,873.65,87.36,403.49,5.64,-
1936,26.92,873.65,79.95,414.95,5.68,-
1937,26.93,873.65,65.51,420.43,5.52,-
1938,26.94,873.65,82.25,435.12,5.62,-
1939,26.95,873.65,85.15,446.13,5.69,-
1940,26.96,873.65,83.5,437.68,5.58,-
1941,26.97,873.65,81.71,430.92,5.61,-
1942,26.98,873.65,112.44,446.88,5.47,-
1943,27.42,306.11,144.76,873.65,4.85,-
1944,27.43,304.14,145.3,873.65,0.0,-
1945,27.44,302.34,145.87,873.65,0.0,-
1946,27.45,300.4,146.7,873.65,0.0,-
1947,27.46,298.47,147.27,873.65,0.0,-
1948,27.47,296.71,148.19,873.65,0.0,-
1949,27.49,295.02,149.01,873.65,0.0,-
1950,27.5,293.63,149.76,873.65,0.0,-
1951,27.51,292.19,150.49,873.65,0.0,-
1952,27.52,291.01,151.31,873.65,0.0,-
1953,27.53,289.8,152.0,873.65,0.0,-
1954,27.54,289.08,152.52,873.65,0.0,-
1955,27.55,288.46,153.07,873.65,0.0,-
1956,27.56,287.88,153.55,873.65,0.0,-
1957,27.62,477.84,63.91,873.65,4.71,-
1958,27.84,422.61,174.5,873.65,5.33,-
1959,27.85,422.55,150.24,873.65,5.34,-
1960,27.86,425.55,147.39,873.65,5.31,-
1961,27.87,425.77,163.33,873.65,5.34,-
1962,27.98,286.7,293.09,873.65,5.66,-
1963,28.04,468.74,99.92,873.65,5.51,-
1964,28.07,268.7,376.62,873.65,5.8,-
1965,30.33,360.97,-15.72,280.79,5.69,-
1966,30.36,342.33,-15.72,294.96,5.89,-
1967,30.37,265.55,-15.72,218.78,5.76,-
1968,30.47,587.15,-15.72,446.82,5.63,-
1969,30.85,873.65,35.11,483.42,5.67,-
1970,30.86,873.65,41.92,468.9,5.84,-
1971,30.87,873.65,49.7,464.17,5.56,-
1972,30.88,873.65,18.5,460.34,5.66,-
1973,30.89,873.65,29.68,459.47,5.34,-
1974,30.91,873.65,29.6,475.95,5.09,-
1975,30.93,873.65,33.49,481.24,5.84,-
1976,30.94,873.65,33.06,477.93,5.85,-
1977,30.97,873.65,28.58,483.25,5.55,-
1978,30.98,873.65,24.6,483.46,5.32,-
1979,31.1,873.65,60.01,428.17,6.07,-
1980,31.11,873.65,33.11,398.17,5.83,-
1981,31.12,873.65,30.25,391.87,5.2,-
1982,31.13,873.65,29.75,394.74,5.24,-
1983,31.14,873.65,13.58,391.48,5.67,-
1984,31.15,873.65,42.11,394.02,5.7,-
1985,31.16,873.65,42.2,384.98,5.42,-
1986,31.17,873.65,45.52,386.39,5.6,-
1987,31.18,873.65,44.26,387.68,5.51,-
1988,31.2,873.65,41.54,383.7,5.54,-
1989,31.21,873.65,41.56,372.77,5.57,-
1990,31.22,873.65,33.08,375.12,5.57,-
1991,31.23,873.65,30.88,379.14,5.38,-
1992,31.24,873.65,35.47,374.38,5.88,-
1993,31.25,873.65,27.79,376.9,5.57,-
1994,31.26,873.65,26.31,378.65,5.63,-
1995,31.27,873.65,28.87,380.71,5.72,-
1996,31.28,873.65,26.42,379.71,5.63,-
1997,31.3,873.65,25.75,378.29,5.65,-
1998,31.31,873.65,23.86,381.63,5.71,-
1999,31.32,873.65,18.43,381.18,5.59,-
2000,31.33,873.65,23.48,378.08,5.64,-
2001,31.34,873.65,23.0,373.28,5.61,-
2002,31.35,873.65,26.31,374.49,5.73,-
2003,31.36,873.65,30.77,366.3,5.82,-
2004,31.37,873.65,31.63,363.91,5.77,-
2005,31.38,873.65,26.83,365.41,5.7,-
2006,31.39,873.65,22.25,368.54,5.53,-
2007,31.41,873.65,24.23,367.92,5.63,-
2008,31.42,873.65,26.26,362.88,5.74,-
2009,31.43,873.65,20.47,374.62,5.67,-
2010,31.44,873.65,18.6,374.66,5.61,-
2011,31.45,873.65,15.44,374.36,5.47,-
2012,31.46,873.65,15.91,373.61,5.52,-
2013,31.47,873.65,15.72,376.39,5.59,-
2014,31.48,873.65,13.92,375.88,5.45,-
2015,31.5,873.65,23.75,374.1,5.45,-
2016,31.51,873.65,24.16,375.04,5.56,-
2017,31.52,873.65,23.64,371.84,5.66,-
2018,31.53,873.65,20.58,370.98,5.65,-
2019,31.54,873.65,23.29,362.1,5.67,-
2020,31.55,873.65,25.67,355.14,5.7,-
2021,31.56,873.65,21.72,356.69,5.7,-
2022,31.57,873.65,20.02,357.66,5.7,-
2023,31.58,873.65,20.09,356.02,5.76,-
2024,31.59,873.65,18.71,363.27,5.83,-
2025,31.61,873.65,24.01,344.57,5.83,-
2026,31.62,873.65,24.61,342.84,5.86,-
2027,31.63,873.65,24.68,345.14,5.86,-
2028,31.64,873.65,22.76,346.61,5.86,-
2029,31.65,873.65,25.67,335.37,5.86,-
2030,31.66,873.65,32.56,322.52,5.85,-
2031,31.67,873.65,42.71,291.47,5.85,-
2032,31.68,873.65,31.61,320.04,5.85,-
2033,31.7,873.65,32.78,315.66,5.86,-
2034,31.71,873.65,30.59,336.01,5.8,-
2035,31.72,873.65,32.49,333.17,5.79,-
2036,31.73,873.65,32.29,337.72,5.8,-
2037,31.74,873.65,32.61,338.61,5.78,-
2038,31.75,873.65,32.07,344.85,5.77,-
2039,31.76,873.65,34.12,341.46,5.76,-
2040,31.77,873.65,31.38,347.23,5.76,-
2041,31.78,873.65,28.68,348.85,5.7,-
2042,31.8,873.65,25.42,358.49,5.7,-
2043,31.81,873.65,26.02,356.79,5.73,-
2044,31.82,873.65,24.4,362.95,5.71,-
2045,31.83,873.65,22.79,366.27,5.69,-
2046,31.84,873.65,22.91,363.59,5.68,-
2047,31.85,873.65,21.78,365.42,5.68,-
2048,31.86,873.65,17.84,365.14,5.57,-
2049,31.87,873.65,17.78,364.7,5.51,-
2050,31.88,873.65,18.37,364.93,5.93,-
2051,31.89,873.65,18.28,364.78,5.86,-
2052,31.91,873.65,19.39,363.47,5.93,-
2053,31.92,873.65,29.02,366.66,5.93,-
2054,31.93,873.65,29.92,368.55,5.92,-
2055,31.94,873.65,29.7,374.09,5.92,-
2056,31.95,873.65,33.73,366.08,5.88,-
2057,31.96,873.65,37.87,358.86,5.87,-
2058,31.97,873.65,37.34,360.22,5.85,-
2059,31.98,873.65,42.31,360.01,5.85,-
2060,31.99,873.65,42.84,359.0,5.84,-
2061,32.01,873.65,42.22,361.17,5.84,-
2062,32.02,873.65,49.99,350.65,5.83,-
2063,32.03,873.65,50.85,330.89,5.81,-
2064,32.04,873.65,56.65,322.25,5.8,-
2065,32.05,873.65,59.1,307.64,5.81,-
2066,32.06,873.65,60.47,307.34,5.81,-
2067,32.07,873.65,54.29,307.14,5.85,-
2068,32.08,873.65,52.71,312.01,5.85,-
2069,32.09,873.65,50.04,318.87,5.86,-
2070,32.11,873.65,46.58,330.29,5.87,-
2071,32.12,873.65,37.89,335.45,5.87,-
2072,32.13,873.65,41.72,317.59,5.87,-
2073,32.14,873.65,27.49,344.6,5.87,-
2074,32.15,873.65,29.29,336.62,5.86,-
2075,32.16,873.65,21.38,353.29,5.84,-
2076,32.17,873.65,19.72,354.54,5.82,-
2077,32.18,873.65,23.49,351.23,5.77,-
2078,32.19,873.65,22.56,347.88,5.74,-
2079,32.21,873.65,20.57,348.49,5.74,-
2080,32.22,873.65,18.46,352.22,5.74,-
2081,32.23,873.65,18.38,351.91,5.72,-
2082,32.24,873.65,18.46,342.54,5.67,-
2083,32.25,873.65,32.27,329.05,5.71,-
2084,32.26,873.65,31.98,328.7,5.74,-
2085,32.27,873.65,31.76,330.92,5.79,-
2086,32.28,873.65,4.68,347.22,5.77,-
2087,32.3,243.58,-15.72,118.64,5.32,-
2088,32.31,873.65,-8.09,367.82,5.32,-
2089,32.32,512.39,-15.72,225.67,5.16,-
2090,32.33,499.22,-15.72,219.64,0.0,-
2091,32.34,488.81,-15.72,214.92,0.0,-
2092,32.35,477.65,-15.72,209.75,0.0,-
2093,32.36,468.75,-15.72,205.7,0.0,-
2094,32.37,463.19,-15.72,203.06,0.0,-
2095,32.38,457.05,-15.72,200.16,0.0,-
2096,32.39,452.33,-15.72,197.85,0.0,-
2097,32.41,448.05,-15.72,195.72,0.0,-
2098,32.42,444.9,-15.72,194.09,0.0,-
2099,32.43,112.11,-15.72,43.25,5.53,-
2100,32.44,873.65,115.91,322.09,4.83,-
2101,32.45,873.65,115.73,321.5,0.0,-
2102,32.46,873.65,76.15,306.57,4.65,-
2103,32.47,364.89,-15.72,185.75,5.76,-
2104,32.48,362.01,-15.72,184.01,5.76,-
2105,32.49,253.37,-15.72,117.42,5.11,-
2106,32.51,212.37,-15.72,113.98,5.08,-
2107,32.52,266.82,-15.72,137.17,5.41,-
2108,32.53,873.65,5.11,398.27,5.44,-
2109,32.54,317.02,-15.72,136.67,5.56,-
2110,32.55,234.31,-15.72,106.88,5.5,-
2111,32.56,292.96,-15.72,138.81,5.55,-
2112,32.57,279.42,-15.72,134.01,5.39,-
2113,32.58,873.65,-4.75,406.84,5.93,-
2114,32.59,873.65,-1.68,398.46,5.87,-
2115,32.6,873.65,30.22,393.25,5.98,-
2116,32.62,873.65,25.35,401.94,5.22,-
2117,32.63,873.65,19.55,400.66,5.29,-
2118,32.64,873.65,13.95,399.01,5.38,-
2119,32.65,873.65,13.7,399.89,5.47,-
2120,32.66,873.65,11.5,398.89,5.48,-
2121,32.67,873.65,10.06,399.34,5.34,-
2122,32.68,873.65,10.45,397.8,5.64,-
2123,32.69,873.65,9.99,399.6,5.67,-
2124,32.7,873.65,8.73,397.52,5.46,-
2125,32.72,873.65,10.78,399.59,5.61,-
2126,32.73,873.65,11.73,404.29,5.77,-
2127,32.74,873.65,12.01,409.84,5.85,-
2128,32.75,873.65,12.47,405.51,5.87,-
2129,32.76,873.65,10.56,400.66,5.85,-
2130,32.77,873.65,10.84,404.43,5.84,-
2131,32.78,873.65,10.62,401.19,5.85,-
2132,32.79,873.65,11.89,389.53,5.88,-
2133,32.8,873.65,12.71,380.38,5.88,-
2134,32.82,873.65,14.86,374.43,5.92,-
2135,32.83,873.65,13.97,388.33,5.9,-
2136,32.84,873.65,13.11,394.5,5.9,-
2137,32.85,873.65,14.24,381.73,5.91,-
2138,32.86,873.65,17.11,385.34,6.0,-
2139,32.87,873.65,16.92,388.19,6.09,-
2140,32.88,873.65,13.89,395.04,5.8,-
2141,32.89,873.65,16.88,393.9,5.99,-
2142,32.9,873.65,17.23,394.55,5.93,-
2143,32.92,873.65,19.24,394.31,5.94,-
2144,32.93,873.65,22.73,388.03,5.98,-
2145,32.94,873.65,20.9,384.28,6.0,-
2146,32.95,873.65,19.74,392.13,5.52,-
2147,32.96,873.65,20.77,385.04,5.7,-
2148,32.97,873.65,19.59,385.58,5.83,-
2149,32.98,873.65,17.22,376.09,5.9,-
2150,32.99,873.65,16.42,389.54,5.25,-
2151,33.01,873.65,14.74,391.7,5.53,-
2152,33.02,873.65,14.05,392.25,5.41,-
2153,33.03,873.65,14.8,391.58,5.43,-
2154,33.04,873.65,14.25,391.56,5.46,-
2155,33.05,873.65,11.72,392.58,5.48,-
2156,33.06,873.65,12.01,387.37,5.54,-
2157,33.07,873.65,10.86,386.16,5.58,-
2158,33.08,873.65,10.12,389.64,5.87,-
2159,33.09,873.65,10.98,390.33,6.19,-
2160,33.11,873.65,10.12,386.13,6.01,-
2161,33.12,873.65,9.06,374.71,5.93,-
2162,33.13,873.65,-2.72,376.37,5.34,-
2163,33.14,873.65,-2.56,379.64,5.32,-
2164,33.15,873.65,-0.96,383.91,5.33,-
2165,33.16,873.65,3.02,384.96,5.83,-
2166,33.17,873.65,2.16,391.01,5.82,-
2167,33.18,873.65,5.49,362.35,5.86,-
2168,33.19,873.65,-8.67,381.89,5.24,-
2169,33.21,873.65,-3.78,367.81,5.8,-
2170,33.22,873.65,-1.11,387.04,5.86,-
2171,33.23,619.85,-15.72,279.79,5.77,-
2172,33.24,251.06,-15.72,117.42,5.23,-
2173,33.25,397.34,-15.72,172.77,5.53,-
2174,33.26,873.65,1.94,423.98,5.11,-
2175,33.27,334.07,-15.72,185.95,5.15,-
2176,33.28,325.53,-15.72,181.3,0.0,-
2177,33.29,223.58,-15.72,19.95,6.68,-
2178,33.3,429.99,-15.72,60.02,5.26,-
2179,33.32,422.14,-15.72,59.11,0.0,-
2180,33.33,414.88,-15.72,58.42,0.0,-
2181,33.34,407.82,-15.72,57.77,0.0,-
2182,33.35,398.51,-15.72,56.86,0.0,-
2183,33.36,390.23,-15.72,56.17,0.0,-
2184,33.37,380.51,-15.72,55.37,0.0,-
2185,33.38,370.42,-15.72,54.54,0.0,-
2186,33.39,359.24,-15.72,53.57,0.0,-
2187,33.41,346.64,-15.72,52.37,0.0,-
2188,33.42,334.6,-15.72,51.2,0.0,-
2189,33.43,321.35,-15.72,49.76,0.0,-
2190,33.44,308.67,-15.72,48.34,0.0,-
2191,33.45,296.31,-15.72,46.96,0.0,-
2192,33.46,284.37,-15.72,45.61,0.0,-
2193,33.47,272.77,-15.72,44.29,0.0,-
2194,33.48,261.71,-15.72,42.97,0.0,-
2195,33.49,250.81,-15.72,41.67,0.0,-
2196,33.51,240.5,-15.72,40.42,0.0,-
2197,33.52,232.01,-15.72,39.44,0.0,-
2198,33.53,223.51,-15.72,38.39,0.0,-
2199,33.54,215.95,-15.72,37.45,0.0,-
2200,34.26,413.97,-15.72,384.78,5.54,-
2201,34.52,46.83,-15.72,18.31,4.67,-
2202,34.53,46.77,-15.72,18.17,0.0,-
2203,34.54,46.68,-15.72,18.03,0.0,-
2204,34.55,46.59,-15.72,17.91,0.0,-
2205,34.56,46.47,-15.72,17.78,0.0,-
2206,34.57,46.38,-15.72,17.68,0.0,-
2207,34.58,88.26,-15.72,64.62,5.8,-
2208,34.59,96.38,-15.72,66.15,5.1,-
2209,34.6,97.61,-15.72,66.53,5.54,-
2210,34.62,116.47,-15.72,79.68,5.4,-
2211,34.63,72.63,-15.72,49.32,5.61,-
2212,34.64,63.99,-15.72,43.73,5.6,-
2213,34.65,56.29,-15.72,40.63,5.5,-
